,tuning_group,train_MSE,test_MSE,train_RMSE,test_RMSE,train_MAE,test_MAE,train_MAPE,test_MAPE,train_R2,test_R2,sec_conv,perform_validation,num_train_samples,input_1,input_2,#_epochs,#filters_conv1,filter_size_conv1,act_func_conv1,#filters_conv2,filter_size_conv2,act_func_conv2,dense_neurons,act_func_dense
88,1,106.91797637939453,1081.3782850162884,10.34011459350586,32.884316702894836,7.690179824829102,26.173300683498383,13378742.0,137.719964632634,0.9388073682785034,0.37379270792007446,True,False,17731,30,14,4,512,6,sigmoid,384,5,relu,50,relu
89,1,102.77262115478516,1135.7899936664578,10.137682914733887,33.70148355290102,7.578657150268555,27.0336910783872,26681270.0,127.08862879727793,0.9411798715591431,0.34228384494781494,True,False,17731,30,14,4,512,8,sigmoid,384,5,relu,50,relu
90,1,95.83930969238281,943.3720866543579,9.789754867553711,30.714362872349444,7.292412281036377,25.13578229177743,12651888.0,126.88430546707397,0.9451480507850647,0.4537096619606018,True,False,17731,30,14,5,32,2,sigmoid,384,5,relu,50,relu
91,1,102.12737274169922,884.1037275251063,10.105809211730957,29.733881810572704,7.655971527099609,24.399190971180797,14622562.0,124.86113592333612,0.9415493607521057,0.48803097009658813,True,False,17731,30,14,5,32,3,sigmoid,384,5,relu,50,relu
92,1,94.39788818359375,937.4004686670223,9.71585750579834,30.616996401786743,7.215081691741943,24.715471037328243,19959656.0,122.55800595986126,0.9459729194641113,0.45716774463653564,True,False,17731,30,14,5,32,4,sigmoid,384,5,relu,50,relu
93,1,92.83722686767578,902.3546624407766,9.635208129882812,30.039218738854988,7.126953601837158,24.131488312892614,12024901.0,137.76055892820315,0.9468663334846497,0.47746217250823975,True,False,17731,30,14,5,32,5,sigmoid,384,5,relu,50,relu
94,1,93.98089599609375,908.0665670233284,9.694374084472656,30.134142878524493,7.216054916381836,23.653747317157684,14131127.0,135.5463340814918,0.9462116956710815,0.474154531955719,True,False,17731,30,14,5,32,6,sigmoid,384,5,relu,50,relu
95,1,100.5804672241211,992.4223071027143,10.02898120880127,31.502734914650098,7.557831287384033,25.545350402593613,14186427.0,136.68200387533,0.942434549331665,0.42530542612075806,True,False,17731,30,14,5,32,8,sigmoid,384,5,relu,50,relu
96,1,104.49954223632812,815.9373027634886,10.222501754760742,28.56461627194541,7.6467180252075195,23.368068453669547,12773910.0,135.11769564838534,0.9401915669441223,0.5275049805641174,True,False,17731,30,14,5,64,2,sigmoid,384,5,relu,50,relu
97,1,101.14247131347656,864.9973936269597,10.056961059570312,29.410838030001113,7.588014125823975,24.160695052482186,17986628.0,124.83749583394209,0.9421128630638123,0.49909508228302,True,False,17731,30,14,5,64,3,sigmoid,384,5,relu,50,relu
98,1,97.30196380615234,1011.3644770231299,9.864175796508789,31.801957125672782,7.40326452255249,26.35093359231949,15169500.0,133.2464028586028,0.9443110823631287,0.41433650255203247,True,False,17731,30,14,5,64,4,sigmoid,384,5,relu,50,relu
99,1,94.13488006591797,896.4205975345278,9.702313423156738,29.940283858616436,7.20768928527832,23.940581170022487,14051743.0,132.88853297380456,0.9461236596107483,0.4808984398841858,True,False,17731,30,14,5,64,5,sigmoid,384,5,relu,50,relu
100,1,90.7442855834961,993.2195395459692,9.525979042053223,31.51538575911723,7.068984508514404,25.308608137071133,13460124.0,137.69927976522746,0.9480640888214111,0.42484384775161743,True,False,17731,30,14,5,64,6,sigmoid,384,5,relu,50,relu
101,1,94.86670684814453,895.5289374921115,9.739953994750977,29.92538951278849,7.241015434265137,23.75574706815183,12758487.0,130.5047448876978,0.9457046389579773,0.481414794921875,True,False,17731,30,14,5,64,8,sigmoid,384,5,relu,50,relu
102,1,99.82547760009766,1027.1369842376341,9.991270065307617,32.048977896925734,7.41630744934082,26.449988414607944,14052453.0,122.08361545142014,0.9428668022155762,0.4052029252052307,True,False,17731,30,14,5,128,2,sigmoid,384,5,relu,50,relu
103,1,99.7930908203125,1195.0662553019706,9.989648818969727,34.56973033308144,7.408827781677246,29.293875335529446,12782189.0,119.92045760542757,0.9428852200508118,0.30795806646347046,True,False,17731,30,14,5,128,3,sigmoid,384,5,relu,50,relu
104,1,108.7796859741211,818.7716459731755,10.429750442504883,28.614186096640516,7.765187740325928,22.784733006805183,12043979.0,138.07594566378685,0.9377419948577881,0.5258636474609375,True,False,17731,30,14,5,128,4,sigmoid,384,5,relu,50,relu
105,1,92.43861389160156,890.6235223638619,9.614500045776367,29.843316209226177,7.140008449554443,23.959951366595924,12405269.0,134.83679700479723,0.9470945000648499,0.48425549268722534,True,False,17731,30,14,5,128,5,sigmoid,384,5,relu,50,relu
106,1,103.14239501953125,966.7133695388044,10.155904769897461,31.092014562244184,7.5925164222717285,24.56683788895607,10905203.0,137.10755086986293,0.9409682750701904,0.4401931166648865,True,False,17731,30,14,5,128,6,sigmoid,384,5,relu,50,relu
107,1,110.59788513183594,1274.415735202239,10.516552925109863,35.69895986162957,7.91505241394043,30.212070393562318,16217918.0,122.96728630027123,0.9367011785507202,0.2620081305503845,True,False,17731,30,14,5,128,8,sigmoid,384,5,relu,50,relu
108,1,113.48387145996094,995.5895398385074,10.652880668640137,31.552964042043776,8.102923393249512,26.48687590479851,14298015.0,125.726081939907,0.9350494742393494,0.42347151041030884,True,False,17731,30,14,5,256,2,sigmoid,384,5,relu,50,relu
109,1,96.95963287353516,971.699593668605,9.846808433532715,31.172096395151303,7.312843322753906,26.110862222909926,14935468.0,125.61534247377651,0.9445069432258606,0.4373056888580322,True,False,17731,30,14,5,256,3,sigmoid,384,5,relu,50,relu
