tuning_group,train_MSE,test_MSE,train_RMSE,test_RMSE,train_MAE,test_MAE,train_MAPE,test_MAPE,train_R2,test_R2,scaler,first_window,first_window_type,second_window,second_window_type,drop_nan_train,min_periods,mod_loss,mod_learning_rate,mod_n_estimators,mod_subsample,mod_min_samples_split,mod_min_samples_leaf,mod_max_depth,mod_validation,num_features,train_samples_dropped
1,1278.5816024462872,1376.3651444165523,35.75725943701904,37.09939547238677,32.04275048313043,31.11178788780655,38.088831581956505,37.90990048116092,0.2637498368937488,0.2029710034755648,,,avg,,avg,True,,squared_error,0.01,20,1.0,2,1,7,,14,0
1,1260.451936561455,1358.302525764144,35.50284406299663,36.85515602685931,31.78864082081978,30.90810775426507,37.82768271606388,37.82124326289915,0.274189506477005,0.2134307502059539,standard,,avg,,avg,True,,squared_error,0.01,20,1.0,2,1,9,,14,0
1,1260.4519555342954,1357.6595128642084,35.50284433019833,36.846431480731056,31.78863822790964,30.9024072059566,37.82767987242337,37.81228545959427,0.2741894955518074,0.2138031077365606,minmax,,avg,,avg,True,,squared_error,0.01,20,1.0,2,1,9,,14,0
1,1260.4519555540649,1358.3088879629297,35.50284433047675,36.85524234030933,31.78863822790964,30.911403880379773,37.82767987229679,37.82341258175148,0.2741894955404234,0.2134270659678472,,,avg,,avg,True,,squared_error,0.01,20,1.0,2,1,9,,14,0
1,942.0228609768864,995.7990425586452,30.69239092962434,31.5562837254111,27.802035903477773,26.567272118849218,34.436055402406964,34.52210620842084,0.4575516465143362,0.4233501808366737,standard,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,3,,14,0
1,942.0228609768858,995.7990425586448,30.69239092962433,31.556283725411088,27.80203590347776,26.567272118849218,34.436055402406936,34.52210620842083,0.4575516465143366,0.4233501808366741,minmax,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,3,,14,0
1,942.022860976886,995.7990425586448,30.69239092962433,31.556283725411088,27.80203590347776,26.56727211884921,34.43605540240694,34.52210620842083,0.4575516465143365,0.4233501808366741,,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,3,,14,0
1,883.8978300660549,938.754221630993,29.730419271615645,30.63909629266165,26.92225847389654,25.76668909161293,33.610726358027485,34.00461352272469,0.4910219884985926,0.4563838395029983,standard,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,5,,14,0
1,883.8978300660544,938.754221630993,29.73041927161564,30.63909629266165,26.92225847389653,25.76668909161293,33.61072635802748,34.00461352272469,0.4910219884985927,0.4563838395029983,minmax,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,5,,14,0
1,883.8978300660544,938.754221630993,29.73041927161564,30.63909629266165,26.92225847389653,25.76668909161293,33.61072635802748,34.00461352272469,0.4910219884985927,0.4563838395029983,,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,5,,14,0
1,850.2704266984849,929.6146016486332,29.15939688502636,30.489581854276604,26.390153289032146,25.66830608788177,33.08880021141563,33.957557003833145,0.5103857750311405,0.4616764336759223,standard,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,7,,14,0
1,850.2704267017276,929.6709787348514,29.15939688508196,30.49050637058773,26.390153289032146,25.675926048599795,33.088800211380324,33.96750540427008,0.5103857750292733,0.4616437866907544,minmax,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,7,,14,0
1,850.2704266984848,929.6146016486332,29.15939688502636,30.489581854276604,26.390153289032146,25.66830608788177,33.08880021141562,33.957557003833145,0.5103857750311407,0.4616764336759223,,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,7,,14,0
1,815.8426338476521,915.6017279066612,28.56295912274588,30.25891154530614,25.836995516858856,25.52100447714181,32.54257944202908,33.92966652930613,0.5302104526687016,0.4697910439174669,standard,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,9,,14,0
1,815.8426338479815,915.9118516612306,28.562959122751646,30.264035614260543,25.836995516859,25.53369318888083,32.54257944202607,33.946845422025774,0.530210452668512,0.4696114566721014,minmax,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,9,,14,0
1,815.8426338479812,915.3978530223106,28.562959122751643,30.25554251740184,25.836995516859,25.525741878980604,32.54257944202607,33.94099148042273,0.5302104526685121,0.4699091042992992,,,avg,,avg,True,,squared_error,0.01,50,1.0,2,1,9,,14,0
1,609.3735216474365,629.6878390244219,24.685492128929425,25.09358163005875,22.23579456644392,21.14999706326841,29.33330843415377,30.293750858652928,0.6491022912834353,0.6353587792474764,standard,,avg,,avg,True,,squared_error,0.01,100,1.0,2,1,3,,14,0
1,609.3735216474362,629.6878390244216,24.68549212892942,25.093581630058743,22.23579456644391,21.149997063268405,29.33330843415376,30.293750858652928,0.6491022912834354,0.6353587792474766,minmax,,avg,,avg,True,,squared_error,0.01,100,1.0,2,1,3,,14,0
1,609.3735216474366,629.687839024422,24.685492128929425,25.09358163005875,22.23579456644392,21.14999706326842,29.33330843415377,30.29375085865293,0.6491022912834352,0.6353587792474764,,,avg,,avg,True,,squared_error,0.01,100,1.0,2,1,3,,14,0
1,547.3492987057463,579.8423171265977,23.39549740240088,24.07991522257912,21.01911110613807,20.27014225371384,28.192272031230747,29.581187152470733,0.6848179187959752,0.6642234496880379,standard,,avg,,avg,True,,squared_error,0.01,100,1.0,2,1,5,,14,0
1,547.3492987057464,579.8423171265977,23.39549740240088,24.07991522257912,21.01911110613807,20.27014225371384,28.192272031230747,29.581187152470733,0.6848179187959751,0.6642234496880379,minmax,,avg,,avg,True,,squared_error,0.01,100,1.0,2,1,5,,14,0
1,547.3492987057464,579.9245650267706,23.39549740240088,24.08162297327093,21.01911110613807,20.27168453323576,28.192272031230747,29.58263230237649,0.6848179187959751,0.6641758213667259,,,avg,,avg,True,,squared_error,0.01,100,1.0,2,1,5,,14,0
1,506.7905057513433,559.2080397056247,22.512008034632167,23.64757999681204,20.22310872084993,19.985150148936984,27.415168722140127,29.37109429636856,0.7081730318923458,0.676172399059185,standard,,avg,,avg,True,,squared_error,0.01,100,1.0,2,1,7,,14,0
1,506.7905057513434,559.3221309238377,22.51200803463217,23.649992197120017,20.223108720849936,19.99272541357793,27.41516872214013,29.382068807423323,0.7081730318923458,0.6761063308290112,minmax,,avg,,avg,True,,squared_error,0.01,100,1.0,2,1,7,,14,0
